X,Y,original_S,original_T,original_N,lat,lon,icon_url
78.694469,10.813566,"91","3926","Chendhuran College of Engineering and Technology, Madurai Road,
Lenavilakku, Pilivalam Post, Pudukkottai - 622 507",10.813566000000000,78.694468999999998,./0.png
77.01498308,10.8796051,"92",,"Hindusthan School of Architecture, Othakkalmandabam Post, CoimbatoreDistrict 641032",10.879605099999999,77.014983079999993,./0.png
80.232827,12.904883,"93","1399","Chennai Institute of Technology, Puduper Village, Nandambakkam Post,
Kundrathur, Chennai 600069",12.904883000000000,80.232827000000000,./0.png
77.91555247,8.758412567,"94",,"Holy Cross Engineering College, Vagaikulam, Sri Mulakarai, Srivaikuntam,Thoothukudi District 628851",8.758412567000002,77.915552469999994,./0.png
79.5900633,11.91297634,"95",,"I F E T College of Engineering (Autonomous), Gangarampalayam,Villupuram District 605108",11.912976340000000,79.590063299999997,./0.png
77.58554684,11.10699934,"96","2378",Cheran college of Technology. Kangeyam.,11.106999340000000,77.585546840000006,./0.png
78.034605,10.931153,"97","2630","Chettinad College of Engineering and Technology, NH-67, Trichy Main
Road, Puliyur C F, Karur District 639114",10.931153000000000,78.034604999999999,./0.png
78.87408399,11.63774784,"98",,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District606201",11.637747839999999,78.874083990000003,./0.png
76.97564,10.97764,"99","2650","Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam
Village, Coimbatore District 641104",10.977639999999999,76.975639999999999,./0.png
78.53991825,11.10932745,"100",,"Imayam College of Engineering, Kannanur, Thuraiyur, TiruchirappalliDistrict 621206",11.109327450000000,78.539918249999999,./0.png
78.09715,11.265045,"101","2635","CMS College of Engineering, Emapuram Post, Namakkal District 637003",11.265045000000001,78.097149999999999,./0.png
78.1698764,11.6627734,"102",,"Indian Institute of Handloom Technology, Foulke s Compound, ThillaiNagar, Salem District 636001",11.662773400000001,78.169876400000007,./0.png
78.53154498,10.70914994,"103",,"J J College of Engineering and Technology, Poolankulathupatti Post,Thiruchirappalli District 620009",10.709149940000000,78.531544980000007,./0.png
77.027075,11.02697,"104","2007","Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post,
Coimbatore District 641014",11.026970000000000,77.027074999999996,./0.png
77.37218913,11.50648337,"105",,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, ErodeDistrict 638506",11.506483370000000,77.372189129999995,./0.png
76.728483,11.374444,"106","2705","CSI College of Engineering, Ketti, The Nilgiris 643215",11.374444000000000,76.728482999999997,./0.png
77.74414653,11.46081618,"107",,"J K K Nataraja College of Engineering and Technology, KomarapalayamAmani, Thattankuttai Panchayat, Namakkal District 638183",11.460816180000000,77.744146529999995,./0.png
80.0430858,13.3118579,"108",,"J N N Institute of Engineering (Autonomous), Ushaa Garden, KannigaipairVillage, Uthukottai Taluk, Thiruvallur District 601102",13.311857900000000,80.043085800000000,./0.png
77.399106,8.154448,"109","4946","D M I Engineering College, Aralvaimozhi Village, Thovalai, Kanyakumari
District 629301",8.154448000000000,77.399106000000003,./0.png
77.4525771,10.91685305,"110",,"Jai Shriram Engineering College, Dharapuram Road, Avinashi Palayam,Tiruppur District 638660",10.916853050000000,77.452577099999999,./0.png
77.14913409,11.13953569,"111",,"Jansons Institute of Technology, Karumathampatty, Somaur, CoimbatoreDistrict 641659",11.139535690000001,77.149134090000004,./0.png
79.994976,12.87164,"112","1424","Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",12.871639999999999,79.994975999999994,./0.png
77.8423458,10.990091,"113",,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",10.990091000000000,77.842345800000004,./0.png
